year_film,category,movie_title,nominee,oscwin,ggwin,guildwin,sagwin,bawin,tomatometer_rating,tomatometer_status,genre,metascore,numnom
2013,supporting actor,12 years a slave,michael fassbender,0,0,0,0,0,95.0,certified fresh,"['biography', 'drama', 'history']",96.0,7
2013,supporting actor,the wolf of wall street,jonah hill,0,0,0,0,0,79.0,certified fresh,"['biography', 'drama', 'comedy', 'crime']",75.0,5
2013,supporting actor,dallas buyers club,jared leto,1,1,0,1,0,93.0,certified fresh,"['biography', 'drama', 'history']",84.0,4
2013,actress,american hustle,amy adams,0,1,0,0,0,92.0,certified fresh,"['drama', 'history', 'thriller', 'crime']",90.0,8
2013,actress,blue jasmine,cate blanchett,1,1,0,1,1,91.0,certified fresh,"['drama', 'comedy']",78.0,3
2013,actress,gravity,sandra bullock,0,0,0,0,0,96.0,certified fresh,"['sci-fi', 'drama', 'mystery', 'thriller']",96.0,7
2013,actress,philomena,judi dench,0,0,0,0,0,90.0,certified fresh,['drama'],77.0,4
2013,supporting actress,blue jasmine,sally hawkins,0,0,0,0,0,91.0,certified fresh,"['drama', 'comedy']",78.0,3
2013,supporting actress,american hustle,jennifer lawrence,0,1,0,0,1,92.0,certified fresh,"['drama', 'history', 'thriller', 'crime']",90.0,8
2013,supporting actress,12 years a slave,lupita nyongo,1,0,0,0,0,95.0,certified fresh,"['biography', 'drama', 'history']",96.0,7
2013,supporting actress,nebraska,june squibb,0,0,0,0,0,91.0,certified fresh,"['adventure', 'drama']",86.0,6
2013,cinematography,the grandmaster,the grandmaster,0,0,0,0,0,78.0,certified fresh,"['action', 'biography', 'drama']",73.0,1
2013,cinematography,gravity,gravity,1,0,0,0,0,96.0,certified fresh,"['sci-fi', 'drama', 'mystery', 'thriller']",96.0,7
2013,cinematography,inside llewyn davis,inside llewyn davis,0,0,0,0,0,92.0,certified fresh,"['drama', 'music']",93.0,1
2013,cinematography,nebraska,nebraska,0,0,0,0,0,91.0,certified fresh,"['adventure', 'drama']",86.0,6
2013,cinematography,prisoners,prisoners,0,0,0,0,0,80.0,certified fresh,"['drama', 'thriller', 'crime']",74.0,1
2013,director,american hustle,american hustle,0,0,0,0,0,92.0,certified fresh,"['drama', 'history', 'thriller', 'crime']",90.0,8
2013,director,gravity,gravity,1,1,1,0,1,96.0,certified fresh,"['sci-fi', 'drama', 'mystery', 'thriller']",96.0,7
2013,director,nebraska,nebraska,0,0,0,0,0,91.0,certified fresh,"['adventure', 'drama']",86.0,6
2013,director,12 years a slave,12 years a slave,0,0,0,0,0,95.0,certified fresh,"['biography', 'drama', 'history']",96.0,7
2013,director,the wolf of wall street,the wolf of wall street,0,0,0,0,0,79.0,certified fresh,"['biography', 'drama', 'comedy', 'crime']",75.0,5
2013,score,the book thief,the book thief,0,0,0,0,0,47.0,rotten,"['drama', 'war']",53.0,1
2013,score,gravity,gravity,1,0,0,0,0,96.0,certified fresh,"['sci-fi', 'drama', 'mystery', 'thriller']",96.0,7
2013,score,her,her,0,0,0,0,0,94.0,certified fresh,"['sci-fi', 'drama', 'comedy', 'romance']",90.0,4
2013,score,philomena,philomena,0,0,0,0,0,90.0,certified fresh,['drama'],77.0,4
2013,score,saving mr banks,saving mr banks,0,0,0,0,0,79.0,certified fresh,"['biography', 'drama', 'history', 'comedy', 'music', 'family']",65.0,1
2013,picture,american hustle,american hustle,0,1,0,0,0,92.0,certified fresh,"['drama', 'history', 'thriller', 'crime']",90.0,8
2013,picture,captain phillips,captain phillips,0,0,0,0,0,93.0,certified fresh,"['action', 'adventure', 'biography', 'drama', 'thriller', 'crime']",83.0,3
2013,picture,dallas buyers club,dallas buyers club,0,0,0,0,0,93.0,certified fresh,"['biography', 'drama', 'history']",84.0,4
2013,picture,gravity,gravity,0,0,0,0,0,96.0,certified fresh,"['sci-fi', 'drama', 'mystery', 'thriller']",96.0,7
2013,picture,her,her,0,0,0,0,0,94.0,certified fresh,"['sci-fi', 'drama', 'comedy', 'romance']",90.0,4
2013,picture,nebraska,nebraska,0,0,0,0,0,91.0,certified fresh,"['adventure', 'drama']",86.0,6
2013,picture,philomena,philomena,0,0,0,0,0,90.0,certified fresh,['drama'],77.0,4
2013,picture,12 years a slave,12 years a slave,1,1,1,0,1,95.0,certified fresh,"['biography', 'drama', 'history']",96.0,7
2013,picture,the wolf of wall street,the wolf of wall street,0,0,0,0,0,79.0,certified fresh,"['biography', 'drama', 'comedy', 'crime']",75.0,5
2013,production design,american hustle,american hustle,0,0,0,0,0,92.0,certified fresh,"['drama', 'history', 'thriller', 'crime']",90.0,8
2013,production design,gravity,gravity,0,0,0,0,0,96.0,certified fresh,"['sci-fi', 'drama', 'mystery', 'thriller']",96.0,7
2013,production design,the great gatsby,the great gatsby,1,0,0,0,0,48.0,rotten,"['drama', 'romance']",55.0,1
2013,production design,her,her,0,0,0,0,0,94.0,certified fresh,"['sci-fi', 'drama', 'comedy', 'romance']",90.0,4
2013,production design,12 years a slave,12 years a slave,0,0,0,0,0,95.0,certified fresh,"['biography', 'drama', 'history']",96.0,7
2013,effects,gravity,gravity,1,0,0,0,0,96.0,certified fresh,"['sci-fi', 'drama', 'mystery', 'thriller']",96.0,7
2013,effects,iron man 3,iron man 3,0,0,0,0,0,79.0,certified fresh,"['action', 'adventure', 'sci-fi', 'thriller', 'fantasy']",62.0,1
2013,effects,the lone ranger,the lone ranger,0,0,0,0,0,31.0,rotten,"['action', 'adventure', 'western']",37.0,1
2013,effects,star trek into darkness,star trek into darkness,0,0,0,0,0,84.0,certified fresh,"['action', 'adventure', 'sci-fi', 'thriller']",72.0,1
2013,screenplay,before midnight,before midnight,0,0,0,0,0,97.0,certified fresh,"['drama', 'romance']",94.0,1
2013,screenplay,captain phillips,captain phillips,0,0,1,0,0,93.0,certified fresh,"['action', 'adventure', 'biography', 'drama', 'thriller', 'crime']",83.0,3
2013,screenplay,philomena,philomena,0,0,0,0,1,90.0,certified fresh,['drama'],77.0,4
2013,screenplay,12 years a slave,12 years a slave,1,0,0,0,0,95.0,certified fresh,"['biography', 'drama', 'history']",96.0,7
2013,screenplay,the wolf of wall street,the wolf of wall street,0,0,0,0,0,79.0,certified fresh,"['biography', 'drama', 'comedy', 'crime']",75.0,5
2013,screenplay,american hustle,american hustle,0,0,0,0,1,92.0,certified fresh,"['drama', 'history', 'thriller', 'crime']",90.0,8
2013,screenplay,blue jasmine,blue jasmine,0,0,0,0,0,91.0,certified fresh,"['drama', 'comedy']",78.0,3
2013,screenplay,dallas buyers club,dallas buyers club,0,0,0,0,0,93.0,certified fresh,"['biography', 'drama', 'history']",84.0,4
2013,screenplay,her,her,1,1,1,0,0,94.0,certified fresh,"['sci-fi', 'drama', 'comedy', 'romance']",90.0,4
2013,screenplay,nebraska,nebraska,0,0,0,0,0,91.0,certified fresh,"['adventure', 'drama']",86.0,6
2014,actor,foxcatcher,steve carell,0,0,0,0,0,88.0,certified fresh,"['biography', 'drama', 'sport', 'thriller']",81.0,4
2014,actor,american sniper,bradley cooper,0,0,0,0,0,72.0,certified fresh,"['action', 'biography', 'drama', 'war']",72.0,6
2014,actor,american sniper,bradley cooper,0,0,0,0,0,72.0,certified fresh,"['action', 'biography', 'drama', 'war']",72.0,6
2014,actor,the imitation game,benedict cumberbatch,0,0,0,0,0,89.0,certified fresh,"['biography', 'drama', 'thriller', 'war']",73.0,7
2014,actor,the theory of everything,eddie redmayne,1,1,0,1,1,79.0,certified fresh,"['biography', 'drama', 'romance']",72.0,5
2014,supporting actor,the judge,robert duvall,0,0,0,0,0,48.0,rotten,['drama'],48.0,1
2014,supporting actor,boyhood,ethan hawke,0,0,0,0,0,97.0,certified fresh,['drama'],100.0,5
2014,supporting actor,foxcatcher,mark ruffalo,0,0,0,0,0,88.0,certified fresh,"['biography', 'drama', 'sport', 'thriller']",81.0,4
2014,supporting actor,whiplash,jk simmons,1,1,0,1,0,93.0,certified fresh,"['drama', 'music']",88.0,3
2014,actress,two days one night,marion cotillard,0,0,0,0,0,97.0,certified fresh,['drama'],89.0,1
2014,actress,the theory of everything,felicity jones,0,0,0,0,0,79.0,certified fresh,"['biography', 'drama', 'romance']",72.0,5
2014,actress,still alice,julianne moore,1,1,0,1,1,85.0,certified fresh,['drama'],72.0,2
2014,actress,still alice,julianne moore,1,1,0,1,1,85.0,certified fresh,['drama'],72.0,2
2014,actress,gone girl,rosamund pike,0,0,0,0,0,87.0,certified fresh,"['drama', 'mystery', 'thriller']",79.0,1
2014,actress,wild,reese witherspoon,0,0,0,0,0,89.0,certified fresh,"['biography', 'drama']",76.0,2
2014,supporting actress,boyhood,patricia arquette,1,1,0,0,1,97.0,certified fresh,['drama'],100.0,5
2014,supporting actress,wild,laura dern,0,0,0,0,0,89.0,certified fresh,"['biography', 'drama']",76.0,2
2014,supporting actress,the imitation game,keira knightley,0,0,0,0,0,89.0,certified fresh,"['biography', 'drama', 'thriller', 'war']",73.0,7
2014,supporting actress,into the woods,meryl streep,0,0,0,0,0,71.0,fresh,"['adventure', 'fantasy', 'comedy', 'family', 'musical']",69.0,2
2014,cinematography,the grand budapest hotel,the grand budapest hotel,0,0,0,0,0,91.0,certified fresh,"['drama', 'comedy']",88.0,6
2014,cinematography,ida,ida,0,0,0,0,0,96.0,certified fresh,['drama'],91.0,1
2014,cinematography,mr turner,mr turner,0,0,0,0,0,97.0,certified fresh,"['biography', 'drama', 'history']",94.0,3
2014,cinematography,unbroken,unbroken,0,0,0,0,0,51.0,rotten,"['action', 'biography', 'drama', 'history', 'sport', 'war']",59.0,1
2014,director,boyhood,boyhood,0,1,0,0,1,97.0,certified fresh,['drama'],100.0,5
2014,director,foxcatcher,foxcatcher,0,0,0,0,0,88.0,certified fresh,"['biography', 'drama', 'sport', 'thriller']",81.0,4
2014,director,the grand budapest hotel,the grand budapest hotel,0,0,0,0,0,91.0,certified fresh,"['drama', 'comedy']",88.0,6
2014,director,the imitation game,the imitation game,0,0,0,0,0,89.0,certified fresh,"['biography', 'drama', 'thriller', 'war']",73.0,7
2014,score,the grand budapest hotel,the grand budapest hotel,1,0,0,0,0,91.0,certified fresh,"['drama', 'comedy']",88.0,6
2014,score,the imitation game,the imitation game,0,0,0,0,0,89.0,certified fresh,"['biography', 'drama', 'thriller', 'war']",73.0,7
2014,score,interstellar,interstellar,0,0,0,0,0,72.0,certified fresh,"['action', 'adventure', 'sci-fi', 'mystery']",74.0,3
2014,score,mr turner,mr turner,0,0,0,0,0,97.0,certified fresh,"['biography', 'drama', 'history']",94.0,3
2014,score,the theory of everything,the theory of everything,0,1,0,0,0,79.0,certified fresh,"['biography', 'drama', 'romance']",72.0,5
2014,picture,american sniper,american sniper,0,0,0,0,0,72.0,certified fresh,"['action', 'biography', 'drama', 'war']",72.0,6
2014,picture,american sniper,american sniper,0,0,0,0,0,72.0,certified fresh,"['action', 'biography', 'drama', 'war']",72.0,6
2014,picture,boyhood,boyhood,0,1,0,0,1,97.0,certified fresh,['drama'],100.0,5
2014,picture,the grand budapest hotel,the grand budapest hotel,0,1,0,0,0,91.0,certified fresh,"['drama', 'comedy']",88.0,6
2014,picture,the imitation game,the imitation game,0,0,0,0,0,89.0,certified fresh,"['biography', 'drama', 'thriller', 'war']",73.0,7
2014,picture,selma,selma,0,0,0,0,0,99.0,certified fresh,"['biography', 'drama', 'history']",88.0,1
2014,picture,the theory of everything,the theory of everything,0,0,0,0,0,79.0,certified fresh,"['biography', 'drama', 'romance']",72.0,5
2014,picture,whiplash,whiplash,0,0,0,0,0,93.0,certified fresh,"['drama', 'music']",88.0,3
2014,production design,the grand budapest hotel,the grand budapest hotel,1,0,0,0,0,91.0,certified fresh,"['drama', 'comedy']",88.0,6
2014,production design,the imitation game,the imitation game,0,0,0,0,0,89.0,certified fresh,"['biography', 'drama', 'thriller', 'war']",73.0,7
2014,production design,interstellar,interstellar,0,0,0,0,0,72.0,certified fresh,"['action', 'adventure', 'sci-fi', 'mystery']",74.0,3
2014,production design,into the woods,into the woods,0,0,0,0,0,71.0,fresh,"['adventure', 'fantasy', 'comedy', 'family', 'musical']",69.0,2
2014,production design,mr turner,mr turner,0,0,0,0,0,97.0,certified fresh,"['biography', 'drama', 'history']",94.0,3
2014,effects,dawn of the planet of the apes,dawn of the planet of the apes,0,0,0,0,0,91.0,certified fresh,"['action', 'sci-fi', 'drama', 'thriller']",79.0,1
2014,effects,guardians of the galaxy,guardians of the galaxy,0,0,0,0,0,91.0,certified fresh,"['action', 'adventure', 'sci-fi']",76.0,1
2014,effects,interstellar,interstellar,1,0,0,0,0,72.0,certified fresh,"['action', 'adventure', 'sci-fi', 'mystery']",74.0,3
2014,screenplay,american sniper,american sniper,0,0,0,0,0,72.0,certified fresh,"['action', 'biography', 'drama', 'war']",72.0,6
2014,screenplay,american sniper,american sniper,0,0,0,0,0,72.0,certified fresh,"['action', 'biography', 'drama', 'war']",72.0,6
2014,screenplay,the imitation game,the imitation game,1,0,1,0,0,89.0,certified fresh,"['biography', 'drama', 'thriller', 'war']",73.0,7
2014,screenplay,inherent vice,inherent vice,0,0,0,0,0,73.0,fresh,"['drama', 'mystery', 'comedy', 'romance', 'crime']",81.0,2
2014,screenplay,inherent vice,inherent vice,0,0,0,0,0,73.0,fresh,"['drama', 'mystery', 'comedy', 'romance', 'crime']",81.0,2
2014,screenplay,the theory of everything,the theory of everything,0,0,0,0,1,79.0,certified fresh,"['biography', 'drama', 'romance']",72.0,5
2014,screenplay,whiplash,whiplash,0,0,0,0,0,93.0,certified fresh,"['drama', 'music']",88.0,3
2014,screenplay,boyhood,boyhood,0,0,0,0,0,97.0,certified fresh,['drama'],100.0,5
2014,screenplay,foxcatcher,foxcatcher,0,0,0,0,0,88.0,certified fresh,"['biography', 'drama', 'sport', 'thriller']",81.0,4
2014,screenplay,the grand budapest hotel,the grand budapest hotel,0,0,1,0,1,91.0,certified fresh,"['drama', 'comedy']",88.0,6
2014,screenplay,nightcrawler,nightcrawler,0,0,0,0,0,95.0,certified fresh,"['drama', 'thriller', 'crime']",76.0,1
2015,actor,trumbo,bryan cranston,0,0,0,0,0,74.0,certified fresh,"['biography', 'drama']",60.0,1
2015,actor,the martian,matt damon,0,1,0,0,0,91.0,certified fresh,"['action', 'adventure', 'sci-fi', 'drama', 'comedy']",80.0,5
2015,actor,the revenant,leonardo dicaprio,1,1,0,1,1,79.0,certified fresh,"['adventure', 'drama', 'thriller', 'western']",76.0,7
2015,actor,steve jobs,michael fassbender,0,0,0,0,0,86.0,certified fresh,"['biography', 'drama']",82.0,8
2015,actor,steve jobs,michael fassbender,0,0,0,0,0,86.0,certified fresh,['documentary'],72.0,8
2015,actor,steve jobs,michael fassbender,0,0,0,0,0,77.0,certified fresh,"['biography', 'drama']",82.0,8
2015,actor,steve jobs,michael fassbender,0,0,0,0,0,77.0,certified fresh,['documentary'],72.0,8
2015,actor,the danish girl,eddie redmayne,0,0,0,0,0,68.0,fresh,"['biography', 'drama', 'romance']",66.0,3
2015,supporting actor,the big short,christian bale,0,0,0,0,0,88.0,certified fresh,"['biography', 'drama', 'comedy']",81.0,5
2015,supporting actor,the big short,christian bale,0,0,0,0,0,88.0,certified fresh,"['biography', 'drama', 'comedy']",81.0,5
2015,supporting actor,the revenant,tom hardy,0,0,0,0,0,79.0,certified fresh,"['adventure', 'drama', 'thriller', 'western']",76.0,7
2015,supporting actor,spotlight,mark ruffalo,0,0,0,0,0,97.0,certified fresh,"['biography', 'drama', 'history', 'thriller']",93.0,5
2015,supporting actor,bridge of spies,mark rylance,1,0,0,0,1,91.0,certified fresh,"['biography', 'drama', 'history', 'thriller']",81.0,6
2015,supporting actor,bridge of spies,mark rylance,1,0,0,0,1,91.0,certified fresh,"['biography', 'drama', 'history', 'thriller']",81.0,6
2015,supporting actor,creed,sylvester stallone,0,1,0,0,0,95.0,certified fresh,"['drama', 'sport']",82.0,1
2015,actress,carol,cate blanchett,0,0,0,0,0,94.0,certified fresh,"['drama', 'romance']",95.0,5
2015,actress,room,brie larson,1,1,0,1,1,93.0,certified fresh,['drama'],86.0,4
2015,actress,joy,jennifer lawrence,0,1,0,0,0,60.0,fresh,"['biography', 'drama', 'history', 'comedy']",56.0,1
2015,actress,45 years,charlotte rampling,0,0,0,0,0,97.0,certified fresh,"['drama', 'romance']",94.0,1
2015,actress,brooklyn,saoirse ronan,0,0,0,0,0,97.0,certified fresh,"['drama', 'comedy', 'romance']",88.0,3
2015,supporting actress,the hateful eight,jennifer jason leigh,0,0,0,0,0,74.0,certified fresh,"['drama', 'mystery', 'thriller', 'comedy', 'crime', 'western']",68.0,3
2015,supporting actress,carol,rooney mara,0,0,0,0,0,94.0,certified fresh,"['drama', 'romance']",95.0,5
2015,supporting actress,spotlight,rachel mcadams,0,0,0,0,0,97.0,certified fresh,"['biography', 'drama', 'history', 'thriller']",93.0,5
2015,supporting actress,the danish girl,alicia vikander,1,0,0,1,0,68.0,fresh,"['biography', 'drama', 'romance']",66.0,3
2015,supporting actress,steve jobs,kate winslet,0,1,0,0,1,86.0,certified fresh,"['biography', 'drama']",82.0,8
2015,supporting actress,steve jobs,kate winslet,0,1,0,0,1,86.0,certified fresh,['documentary'],72.0,8
2015,supporting actress,steve jobs,kate winslet,0,1,0,0,1,77.0,certified fresh,"['biography', 'drama']",82.0,8
2015,supporting actress,steve jobs,kate winslet,0,1,0,0,1,77.0,certified fresh,['documentary'],72.0,8
2015,cinematography,carol,carol,0,0,0,0,0,94.0,certified fresh,"['drama', 'romance']",95.0,5
2015,cinematography,the hateful eight,the hateful eight,0,0,0,0,0,74.0,certified fresh,"['drama', 'mystery', 'thriller', 'comedy', 'crime', 'western']",68.0,3
2015,cinematography,the revenant,the revenant,1,0,0,0,0,79.0,certified fresh,"['adventure', 'drama', 'thriller', 'western']",76.0,7
2015,cinematography,sicario,sicario,0,0,0,0,0,92.0,certified fresh,"['action', 'drama', 'mystery', 'thriller', 'crime']",82.0,2
2015,director,the big short,the big short,0,0,0,0,0,88.0,certified fresh,"['biography', 'drama', 'comedy']",81.0,5
2015,director,the revenant,the revenant,1,1,1,0,1,79.0,certified fresh,"['adventure', 'drama', 'thriller', 'western']",76.0,7
2015,director,room,room,0,0,0,0,0,93.0,certified fresh,['drama'],86.0,4
2015,director,spotlight,spotlight,0,0,0,0,0,97.0,certified fresh,"['biography', 'drama', 'history', 'thriller']",93.0,5
2015,score,bridge of spies,bridge of spies,0,0,0,0,0,91.0,certified fresh,"['biography', 'drama', 'history', 'thriller']",81.0,6
2015,score,carol,carol,0,0,0,0,0,94.0,certified fresh,"['drama', 'romance']",95.0,5
2015,score,the hateful eight,the hateful eight,1,1,0,0,0,74.0,certified fresh,"['drama', 'mystery', 'thriller', 'comedy', 'crime', 'western']",68.0,3
2015,score,sicario,sicario,0,0,0,0,0,92.0,certified fresh,"['action', 'drama', 'mystery', 'thriller', 'crime']",82.0,2
2015,picture,the big short,the big short,0,0,1,0,0,88.0,certified fresh,"['biography', 'drama', 'comedy']",81.0,5
2015,picture,bridge of spies,bridge of spies,0,0,0,0,0,91.0,certified fresh,"['biography', 'drama', 'history', 'thriller']",81.0,6
2015,picture,brooklyn,brooklyn,0,0,0,0,0,97.0,certified fresh,"['drama', 'comedy', 'romance']",88.0,3
2015,picture,the martian,the martian,0,1,0,0,0,91.0,certified fresh,"['action', 'adventure', 'sci-fi', 'drama', 'comedy']",80.0,5
2015,picture,the revenant,the revenant,0,1,0,0,1,79.0,certified fresh,"['adventure', 'drama', 'thriller', 'western']",76.0,7
2015,picture,room,room,0,0,0,0,0,93.0,certified fresh,['drama'],86.0,4
2015,picture,spotlight,spotlight,1,0,0,0,0,97.0,certified fresh,"['biography', 'drama', 'history', 'thriller']",93.0,5
